Date,Open,High,Low,Close,Volume,Adj Close
2008-02-04,4334.79,4347.03,4305.03,4309.24,285473600,4309.24
2008-02-01,4290.72,4336.21,4274.88,4334.43,439674200,4334.43
2008-01-31,4197.37,4313.43,4143.69,4290.68,471797500,4290.68
2008-01-30,4196.42,4277.58,4179.31,4199.19,396125200,4199.19
2008-01-29,4162.46,4213.23,4161.59,4196.48,336915000,4196.48
2008-01-28,4106.79,4162.69,4083.22,4162.42,332877300,4162.42
2008-01-25,4149.43,4190.01,4097.21,4107.92,323484500,4107.92
2008-01-24,4150.45,4179.94,4127.09,4149.48,451028900,4149.48
2008-01-23,3989.30,4152.43,3918.02,4150.35,627901500,4150.35
2008-01-22,4041.68,4041.90,3902.27,3989.65,590023300,3989.65
2008-01-18,4055.62,4118.51,4012.09,4043.32,559639800,4043.32
2008-01-17,4171.16,4195.28,4051.60,4055.52,509194100,4055.52
2008-01-16,4179.11,4213.36,4157.72,4171.45,566212200,4171.45
2008-01-15,4257.48,4257.48,4181.39,4183.10,396510000,4183.10
2008-01-14,4199.46,4262.89,4199.46,4257.58,283885200,4257.58
2008-01-11,4270.56,4270.57,4183.91,4199.02,358038600,4199.02
2008-01-10,4224.50,4298.68,4196.60,4270.95,398383500,4270.95
2008-01-09,4185.24,4225.27,4148.44,4224.98,396505200,4224.98
2008-01-08,4266.62,4304.37,4181.54,4185.34,380953000,4185.34
2008-01-07,4230.99,4280.67,4227.38,4254.59,225049800,4254.59
2008-01-04,4310.18,4310.18,4228.40,4230.80,360026900,4230.80
2008-01-03,4317.78,4342.09,4304.86,4310.51,246295700,4310.51
2008-01-02,4393.00,4399.56,4304.45,4317.89,290533300,4317.89
2007-12-31,4433.92,4434.00,4389.63,4394.05,195447300,4394.05
2007-12-28,4424.03,4458.39,4418.90,4434.20,174480500,4434.20
2007-12-27,4481.92,4481.98,4421.53,4424.06,173720700,4424.06
2007-12-26,4492.30,4492.36,4466.49,4482.88,143507600,4482.88
2007-12-24,4458.85,4495.39,4458.83,4492.52,101675200,4492.52
2007-12-21,4401.57,4467.45,4401.57,4458.84,503453500,4458.84
2007-12-20,4395.89,4417.35,4362.69,4402.08,246840200,4402.08
2007-12-19,4428.76,4432.51,4379.09,4396.03,251174400,4396.03
2007-12-18,4399.49,4441.80,4381.41,4428.84,273296700,4428.84
2007-12-17,4448.21,4448.25,4396.59,4399.26,283247300,4399.26
2007-12-14,4513.35,4513.38,4447.55,4448.31,290858200,4448.31
2007-12-13,4489.94,4516.96,4456.41,4513.82,308827100,4513.82
2007-12-12,4480.08,4586.12,4444.43,4489.93,365984400,4489.93
2007-12-11,4597.79,4614.82,4478.91,4480.28,324014900,4480.28
2007-12-10,4569.67,4606.18,4565.33,4597.77,224983500,4597.77
2007-12-07,4543.01,4579.84,4542.56,4570.57,215535400,4570.57
2007-12-06,4486.74,4545.98,4478.03,4542.65,236297200,4542.65
2007-12-05,4421.07,4489.75,4421.07,4486.59,298784400,4486.59
2007-12-04,4424.91,4442.21,4392.83,4422.38,246318900,4422.38
2007-12-03,4436.44,4449.40,4418.28,4425.46,249786900,4425.46
2007-11-30,4397.17,4452.71,4397.17,4436.33,362123100,4436.33
2007-11-29,4407.97,4408.59,4372.06,4396.67,238584200,4396.67
2007-11-28,4297.24,4414.76,4297.04,4408.28,201261000,4408.28
2007-11-27,4234.29,4308.95,4234.29,4298.64,347406800,4298.64
2007-11-26,4299.80,4332.13,4230.11,4234.70,312977200,4234.70
2007-11-23,4241.95,4299.62,4241.91,4298.65,143706300,4298.65
2007-11-21,4303.26,4303.26,4239.20,4241.98,334769900,4241.98
2007-11-20,4290.38,4343.61,4253.28,4303.77,379392200,4303.77
2007-11-19,4354.53,4354.53,4285.08,4291.01,339314700,4291.01
2007-11-16,4358.75,4374.06,4311.35,4354.61,373201800,4354.61
2007-11-15,4387.28,4405.28,4342.67,4359.70,285300600,4359.70
2007-11-14,4410.20,4432.26,4379.03,4388.42,321740500,4388.42
2007-11-13,4321.53,4414.66,4321.53,4411.35,350085200,4411.35
2007-11-12,4351.72,4388.80,4321.40,4324.66,344362400,4324.66
2007-11-09,4416.38,4416.38,4347.60,4351.83,409580200,4351.83
2007-11-08,4395.58,4431.31,4351.41,4418.32,463529600,4418.32
2007-11-07,4516.86,4516.86,4392.74,4395.42,319520100,4395.42
2007-11-06,4490.02,4521.52,4470.84,4519.93,290552200,4519.93
2007-11-05,4497.18,4513.42,4452.66,4490.47,298459800,4490.47
2007-11-02,4481.52,4504.08,4449.69,4498.59,321828000,4498.59
2007-11-01,4597.06,4597.06,4475.52,4481.44,379939400,4481.44
2007-10-31,4542.99,4610.81,4542.92,4598.63,320286100,4598.63
2007-10-30,4555.36,4565.02,4538.82,4542.47,221335200,4542.47
2007-10-29,4543.72,4569.33,4542.51,4556.53,160727800,4556.53
2007-10-26,4498.80,4544.89,4492.22,4544.35,346567600,4544.35
2007-10-25,4498.62,4519.51,4451.00,4497.76,3160000,4497.76
2007-10-24,4505.32,4505.36,4423.74,4498.20,302795200,4498.20
2007-10-23,4461.63,4506.12,4461.63,4505.42,251182100,4505.42
2007-10-22,4435.16,4473.59,4398.43,4460.87,267477000,4460.87
2007-10-19,4546.21,4546.21,4434.54,4435.56,387533400,4435.56
2007-10-18,4541.03,4555.50,4524.93,4547.24,157060200,4547.24
2007-10-17,4534.46,4574.87,4502.51,4541.78,356353800,4541.78
2007-10-16,4562.89,4562.89,4525.33,4534.14,266411800,4534.14
2007-10-15,4604.78,4609.65,4537.65,4563.25,257511200,4563.25
2007-10-12,4575.49,4609.40,4575.03,4604.88,211624500,4604.88
2007-10-11,4593.39,4626.56,4569.32,4588.59,171254200,4588.59
2007-10-10,4631.70,4631.70,4573.22,4594.40,196470100,4594.40
2007-10-09,4585.18,4632.76,4585.18,4631.86,242928700,4631.86
2007-10-08,4607.52,4615.43,4574.51,4585.09,147016800,4585.09
2007-10-05,4544.03,4626.47,4543.73,4607.63,223739200,4607.63
2007-10-04,4537.36,4553.82,4534.50,4544.73,177579800,4544.73
2007-10-03,4570.52,4570.52,4529.25,4537.24,216269800,4537.24
2007-10-02,4575.41,4580.88,4554.86,4571.31,205722900,4571.31
2007-10-01,4510.74,4583.74,4508.80,4575.48,246831000,4575.48
2007-09-28,4530.51,4535.74,4500.05,4510.86,240513200,4510.86
2007-09-27,4526.99,4542.33,4516.33,4530.51,118092800,4530.51
2007-09-26,4497.03,4538.46,4496.28,4527.18,242650800,4527.18
2007-09-25,4484.18,4500.82,4466.78,4497.22,259244200,4497.22
2007-09-24,4508.83,4525.93,4481.62,4484.37,2872500,4484.37
2007-09-21,4491.81,4528.52,4491.59,4508.88,486839400,4508.88
2007-09-20,4535.51,4535.51,4486.33,4491.60,241627800,4491.60
2007-09-19,4518.47,4550.47,4515.88,4535.64,324616500,4535.64
2007-09-18,4394.38,4518.36,4394.38,4518.35,328975300,4518.35
2007-09-17,4419.31,4419.57,4385.65,4394.42,205241400,4394.42
2007-09-14,4412.63,4424.46,4382.66,4419.31,2445200,4419.31
2007-09-13,4370.99,4431.02,4370.99,4413.20,249416100,4413.20
2007-09-12,4379.55,4394.10,4358.70,4370.80,234614100,4370.80
2007-09-11,4320.16,4388.19,4320.16,4381.31,243360800,4381.31
2007-09-10,4325.84,4355.87,4284.95,4319.93,267299800,4319.93
2007-09-07,4409.18,4409.18,4312.31,4325.61,284817000,4325.61
2007-09-06,4387.14,4421.45,4369.46,4409.60,163797800,4409.60
2007-09-05,4445.61,4445.61,4370.78,4388.97,277410400,4388.97
2007-09-04,4404.21,4463.40,4392.00,4447.20,306539900,4447.20
2007-08-31,4356.75,4427.10,4356.50,4404.17,283918500,4404.17
2007-08-30,4387.17,4394.94,4336.02,4356.66,243513900,4356.66
2007-08-29,4297.88,4388.85,4297.88,4387.59,272160000,4387.59
2007-08-28,4390.40,4390.40,4297.64,4298.61,279860700,4298.61
2007-08-27,4444.17,4444.17,4388.59,4391.47,194960000,4391.47
2007-08-24,4399.51,4444.22,4389.19,4444.13,2204100,4444.13
2007-08-23,4418.38,4441.43,4377.59,4400.17,240196200,4400.17
2007-08-22,4357.64,4420.08,4357.64,4418.32,2480200,4418.32
2007-08-21,4365.56,4387.42,4337.86,4358.19,2493600,4358.19
2007-08-20,4334.51,4383.01,4312.88,4365.91,2837400,4365.91
2007-08-17,4245.76,4371.57,4245.76,4333.74,507617400,4333.74
2007-08-16,4254.91,4255.70,4120.07,4190.77,370921000,4190.77
2007-08-15,4337.54,4374.69,4249.51,4255.78,345444700,4255.78
2007-08-14,4436.89,4445.90,4337.86,4338.78,324817100,4338.78
2007-08-13,4419.23,4469.24,4419.23,4437.35,276215900,4437.35
2007-08-10,4431.00,4455.00,4358.55,4420.11,4236400,4420.11
2007-08-09,4547.38,4547.38,4431.09,4431.10,4583800,4431.10
2007-08-08,4496.23,4565.14,4496.23,4548.84,380691300,4548.84
2007-08-07,4461.55,4528.88,4427.90,4497.66,359430600,4497.66
2007-08-06,4359.44,4461.94,4332.51,4461.78,394457100,4461.78
2007-08-03,4489.54,4494.97,4357.02,4359.31,378558200,4359.31
2007-08-02,4458.24,4503.11,4449.35,4490.49,334369400,4490.49
2007-08-01,4411.31,4472.27,4377.21,4459.50,431721100,4459.50
2007-07-31,4451.04,4508.84,4405.08,4411.86,396332400,4411.86
2007-07-30,4414.32,4468.36,4396.85,4451.41,3710300,4451.41
2007-07-27,4482.50,4494.49,4414.40,4414.40,417752200,4414.40
2007-07-26,4593.82,4593.82,4428.52,4481.78,529241100,4481.78
2007-07-25,4590.88,4628.15,4550.33,4594.52,340201700,4594.52
2007-07-24,4688.27,4688.27,4611.95,4614.77,244765900,4614.77
2007-07-23,4666.56,4703.47,4666.56,4688.52,292699700,4688.52
2007-07-20,4728.18,4728.41,4653.29,4666.46,449165200,4666.46
2007-07-19,4695.80,4733.76,4694.96,4731.10,327061800,4731.10
2007-07-18,4686.23,4713.50,4665.89,4695.70,394618100,4695.70
2007-07-17,4679.54,4704.31,4678.32,4687.23,3166800,4687.23
2007-07-16,4685.29,4707.42,4671.99,4679.44,168593800,4679.44
2007-07-13,4660.23,4692.49,4647.26,4685.10,2699000,4685.10
2007-07-12,4586.17,4661.28,4586.17,4660.34,3535900,4660.34
2007-07-11,4544.49,4586.09,4540.69,4585.95,2727800,4585.95
2007-07-10,4601.86,4601.86,4543.12,4544.43,3307300,4544.43
2007-07-09,4580.20,4612.71,4580.17,4601.82,2394900,4601.82
2007-07-06,4567.53,4587.00,4545.49,4580.04,2161300,4580.04
2007-07-05,4577.03,4581.33,4543.19,4568.68,2389300,4568.68
2007-07-03,4553.14,4582.81,4553.14,4577.22,139860000,4577.22
2007-07-02,4498.02,4553.98,4498.02,4553.90,242593500,4553.90
2007-06-29,4505.90,4538.79,4467.62,4497.86,316269300,4497.86
2007-06-28,4505.01,4530.88,4496.48,4505.89,266029800,4505.89
2007-06-27,4460.41,4507.13,4435.27,4505.52,309486200,4505.52
2007-06-26,4477.67,4506.57,4454.86,4460.85,302933300,4460.85
2007-06-25,4468.50,4522.43,4463.31,4477.62,308634900,4477.62
2007-06-22,4526.31,4526.31,4463.57,4468.53,217462600,4468.53
2007-06-21,4497.58,4533.87,4471.07,4526.94,296190400,4526.94
2007-06-20,4553.10,4573.94,4496.51,4498.07,333163200,4498.07
2007-06-19,4549.44,4560.39,4528.02,4552.94,2814800,4552.94
2007-06-18,4575.37,4578.80,4546.79,4549.66,212914900,4549.66
2007-06-15,4541.10,4595.68,4541.07,4575.14,504036300,4575.14
2007-06-14,4504.78,4553.58,4504.01,4540.62,284029500,4540.62
2007-06-13,4430.56,4505.31,4430.56,4504.63,315138400,4504.63
2007-06-12,4492.49,4492.49,4431.92,4432.17,297354900,4432.17
2007-06-11,4492.94,4516.06,4479.15,4492.79,190159800,4492.79
2007-06-08,4437.66,4494.38,4433.06,4493.29,307952100,4493.29
2007-06-07,4533.81,4533.92,4436.62,4437.27,243679700,4437.27
2007-06-06,4591.35,4591.42,4518.87,4534.32,295608100,4534.32
2007-06-05,4631.00,4631.00,4578.19,4593.13,279125500,4593.13
2007-06-04,4641.64,4641.64,4615.32,4631.31,227306300,4631.31
2007-06-01,4630.83,4659.45,4625.80,4641.66,265269000,4641.66
2007-05-31,4612.25,4643.83,4612.11,4630.75,3108100,4630.75
2007-05-30,4576.41,4612.16,4551.93,4612.16,278455900,4612.16
2007-05-29,4554.61,4587.23,4554.56,4578.82,258108700,4578.82
2007-05-25,4542.21,4572.17,4535.62,4554.31,2302000,4554.31
2007-05-24,4599.83,4625.16,4536.80,4542.11,305749300,4542.11
2007-05-23,4612.88,4640.18,4596.04,4600.16,262082300,4600.16
2007-05-22,4618.76,4626.09,4603.45,4612.81,250632000,4612.81
2007-05-21,4619.19,4630.03,4611.45,4618.66,261266900,4618.66
2007-05-18,4602.65,4619.80,4600.57,4619.40,338754800,4619.40
2007-05-17,4607.91,4614.63,4591.26,4602.44,250753900,4602.44
2007-05-16,4559.85,4609.38,4559.85,4608.99,290558300,4608.99
2007-05-15,4549.57,4600.66,4548.20,4561.04,320082700,4561.04
2007-05-14,4556.37,4571.96,4532.40,4549.83,242924300,4549.83
2007-05-11,4517.12,4557.68,4517.10,4556.27,257843700,4556.27
2007-05-10,4580.55,4580.58,4517.36,4518.30,277868000,4518.30
2007-05-09,4569.04,4584.38,4555.74,4581.38,286107800,4581.38
2007-05-08,4560.42,4573.31,4541.18,4570.79,280048800,4570.79
2007-05-07,4546.96,4566.43,4546.96,4561.93,251860700,4561.93
2007-05-04,4537.54,4553.70,4530.95,4547.19,286026200,4547.19
2007-05-03,4518.82,4550.63,4518.82,4537.27,307073500,4537.27
2007-05-02,4485.45,4528.67,4485.11,4517.35,311767700,4517.35
2007-05-01,4465.30,4490.21,4456.63,4485.77,314193600,4485.77
2007-04-30,4506.93,4511.85,4464.41,4464.85,328697100,4464.85
2007-04-27,4524.72,4524.76,4490.52,4507.15,335963700,4507.15
2007-04-26,4547.74,4550.19,4524.22,4524.95,319830100,4524.95
2007-04-25,4493.92,4552.39,4493.88,4547.95,334351500,4547.95
2007-04-24,4484.36,4494.65,4462.57,4487.38,303834900,4487.38
2007-04-23,4497.19,4512.96,4484.03,4484.50,279752900,4484.50
2007-04-20,4452.32,4502.52,4452.32,4497.17,499815000,4497.17
2007-04-19,4453.34,4465.48,4427.39,4452.00,331346100,4452.00
2007-04-18,4425.28,4464.51,4416.09,4454.13,332191000,4454.13
2007-04-17,4415.25,4430.16,4408.76,4425.60,306362600,4425.60
2007-04-16,4374.48,4415.41,4374.31,4415.41,277160100,4415.41
2007-04-13,4370.22,4374.94,4350.39,4374.47,271564200,4374.47
2007-04-12,4341.37,4372.20,4317.14,4371.41,278697400,4371.41
2007-04-11,4366.73,4368.42,4332.45,4341.63,296984900,4341.63
2007-04-10,4367.03,4373.91,4360.71,4366.85,256931900,4366.85
2007-04-09,4334.14,4384.40,4334.14,4367.07,245154200,4367.07
2007-04-05,4317.17,4336.97,4303.41,4334.01,209201900,4334.01
2007-04-04,4321.49,4326.86,4313.35,4318.24,255881700,4318.24
2007-04-03,4277.14,4326.19,4277.14,4321.32,282601500,4321.32
2007-04-02,4252.56,4271.91,4244.44,4270.29,190655800,4270.29
2007-03-30,4255.55,4281.93,4215.96,4252.53,290385900,4252.53
2007-03-29,4241.76,4268.22,4227.07,4255.36,261977500,4255.36
2007-03-28,4272.65,4272.65,4232.54,4241.51,277872500,4241.51
2007-03-27,4302.82,4302.82,4263.51,4273.62,2565100,4273.62
2007-03-26,4316.72,4316.86,4268.98,4302.90,274244800,4302.90
2007-03-23,4286.69,4319.99,4281.75,4316.20,263012800,4316.20
2007-03-22,4283.82,4293.61,4269.56,4286.56,294652500,4286.56
2007-03-21,4233.16,4290.45,4216.53,4283.91,305906500,4283.91
2007-03-20,4197.77,4233.59,4190.19,4233.40,247167900,4233.40
2007-03-19,4164.82,4201.39,4164.82,4197.84,257431300,4197.84
2007-03-16,4171.74,4184.26,4143.65,4164.56,4674500,4164.56
2007-03-15,4146.44,4178.50,4141.31,4171.74,286346200,4171.74
2007-03-14,4134.70,4153.03,4077.60,4146.78,402213300,4146.78
2007-03-13,4220.02,4220.02,4138.18,4139.56,280494000,4139.56
2007-03-12,4200.33,4233.18,4193.92,4223.03,263388800,4223.03
2007-03-09,4194.37,4223.40,4183.82,4200.46,257977900,4200.46
2007-03-08,4173.55,4210.25,4173.55,4194.44,217309500,4194.44
2007-03-07,4168.05,4193.92,4162.84,4173.85,319211800,4173.85
2007-03-06,4120.26,4175.08,4120.26,4169.67,345307600,4169.67
2007-03-05,4156.76,4166.70,4119.55,4120.37,341452900,4120.37
2007-03-02,4208.69,4208.70,4155.82,4156.94,376007200,4156.94
2007-03-01,4213.46,4225.97,4133.84,4208.78,459018600,4208.78
2007-02-28,4204.88,4242.24,4188.69,4213.74,492937000,4213.74
2007-02-27,4346.31,4346.31,4175.65,4205.82,485966100,4205.82
2007-02-26,4358.66,4390.42,4341.85,4345.45,2480800,4345.45
2007-02-23,4357.58,4363.10,4338.19,4359.22,267802700,4359.22
2007-02-22,4367.26,4383.49,4345.46,4358.50,254832900,4358.50
2007-02-21,4369.09,4370.85,4348.20,4367.76,267226400,4367.76
2007-02-20,4352.79,4373.97,4338.48,4371.18,264211800,4371.18
2007-02-16,4351.11,4356.09,4339.77,4352.89,291178700,4352.89
2007-02-15,4354.84,4356.25,4342.82,4350.96,234219700,4350.96
2007-02-14,4307.76,4360.66,4307.76,4355.78,273128600,4355.78
2007-02-13,4267.63,4315.05,4261.10,4309.28,264571500,4309.28
2007-02-12,4268.42,4278.53,4260.96,4268.82,221201700,4268.82
2007-02-09,4285.99,4299.39,4253.91,4269.18,268023300,4269.18
2007-02-08,4292.45,4292.45,4271.17,4285.49,243691500,4285.49
2007-02-07,4285.63,4300.17,4283.47,4292.62,243831200,4292.62
2007-02-06,4279.99,4288.90,4274.90,4287.86,255684500,4287.86
2007-02-05,4279.13,4287.68,4264.19,4280.15,256876400,4280.15
2007-02-02,4276.23,4287.50,4273.65,4282.21,257783500,4282.21
2007-02-01,4238.37,4278.26,4236.38,4276.83,298627800,4276.83
2007-01-31,4186.29,4243.33,4186.09,4243.18,234739700,4243.18
2007-01-30,4170.63,4187.19,4162.86,4186.85,309729300,4186.85
2007-01-29,4156.67,4186.76,4154.52,4170.45,297284300,4170.45
2007-01-26,4168.85,4177.50,4137.45,4151.85,233970100,4151.85
2007-01-25,4211.44,4211.48,4164.85,4168.84,3036400,4168.84
2007-01-24,4191.13,4212.53,4184.98,4211.44,279882600,4211.44
2007-01-23,4174.15,4201.71,4157.75,4191.60,313800200,4191.60
2007-01-22,4202.96,4206.25,4162.52,4174.45,293407000,4174.45
2007-01-19,4190.15,4207.52,4184.87,4202.83,338655600,4202.83
2007-01-18,4189.20,4208.43,4183.55,4189.54,309520400,4189.54
2007-01-17,4202.10,4207.74,4183.49,4189.66,335863600,4189.66
2007-01-16,4168.77,4202.50,4168.77,4201.45,232891100,4201.45
2007-01-12,4149.45,4170.26,4144.71,4170.24,256983500,4170.24
2007-01-11,4125.09,4156.76,4125.08,4149.50,320681600,4149.50
2007-01-10,4117.25,4128.16,4097.26,4124.96,284698400,4124.96
2007-01-09,4114.07,4131.03,4098.97,4117.25,282544000,4117.25
2007-01-08,4106.64,4121.11,4088.88,4113.86,274274800,4113.86
2007-01-05,4152.16,4152.16,4099.19,4107.53,289080900,4107.53
2007-01-04,4149.01,4160.46,4125.35,4152.26,317535400,4152.26
2007-01-03,4121.51,4182.88,4121.51,4149.13,401845100,4149.13
2006-12-29,4136.56,4145.01,4115.10,4120.96,192722600,4120.96
2006-12-28,4142.12,4146.34,4131.26,4136.72,154300400,4136.72
2006-12-27,4108.27,4144.08,4108.24,4142.12,172080000,4142.12
2006-12-26,4085.36,4111.86,4084.15,4108.98,135400300,4108.98
2006-12-22,4107.93,4109.06,4082.88,4085.45,165929800,4085.45
2006-12-21,4129.01,4139.02,4101.53,4108.97,232680500,4108.97
2006-12-20,4148.96,4149.76,4128.57,4129.37,245061000,4129.37
2006-12-19,4144.21,4156.84,4121.22,4149.09,282955600,4149.09
2006-12-18,4162.98,4169.32,4138.87,4144.21,280106200,4144.21
2006-12-15,4168.79,4184.39,4160.42,4162.87,483798500,4162.87
2006-12-14,4131.15,4173.38,4127.40,4168.60,304023100,4168.60
2006-12-13,4133.19,4149.89,4124.26,4131.22,271207300,4131.22
2006-12-12,4149.24,4149.28,4113.82,4134.08,300924600,4134.08
2006-12-11,4137.32,4156.38,4135.82,4149.28,257451200,4149.28
2006-12-08,4143.98,4151.16,4126.33,4137.45,280907900,4137.45
2006-12-07,4152.04,4168.19,4140.33,4142.77,201486700,4142.77
2006-12-06,4171.19,4171.68,4149.61,4152.32,261443300,4152.32
2006-12-05,4150.01,4174.80,4142.22,4172.73,278165100,4172.73
2006-12-04,4118.97,4163.35,4118.97,4149.80,311411300,4149.80
2006-12-01,4125.34,4135.86,4086.42,4118.92,3245000,4118.92
2006-11-30,4126.91,4140.18,4105.80,4125.49,349468000,4125.49
2006-11-29,4104.16,4137.01,4104.16,4126.65,271987700,4126.65
2006-11-28,4107.99,4112.18,4082.60,4106.32,278410900,4106.32
2006-11-27,4156.87,4156.87,4105.68,4108.82,290015600,4108.82
2006-11-24,4169.15,4169.15,4146.89,4156.87,931000,4156.87
2006-11-22,4162.45,4171.73,4154.31,4169.78,215996900,4169.78
2006-11-21,4155.78,4167.10,4151.72,4163.03,265366200,4163.03
2006-11-20,4166.09,4169.89,4151.99,4156.57,268025000,4156.57
2006-11-17,4168.72,4170.65,4152.60,4166.39,336269100,4166.39
2006-11-16,4143.49,4176.97,4143.14,4168.77,281432600,4168.77
2006-11-15,4123.07,4154.16,4122.35,4143.99,333859500,4143.99
2006-11-14,4110.85,4129.45,4079.02,4124.08,320150400,4124.08
2006-11-13,4094.28,4117.86,4092.97,4110.98,244912500,4110.98
2006-11-10,4076.91,4097.25,4076.84,4097.25,247833500,4097.25
2006-11-09,4099.82,4100.03,4073.52,4076.95,324085200,4076.95
2006-11-08,4085.33,4109.03,4066.39,4100.16,306675400,4100.16
2006-11-07,4073.64,4105.07,4065.72,4087.40,283712200,4087.40
2006-11-06,4037.86,4078.49,4037.86,4074.09,279592200,4074.09
2006-11-03,4057.08,4070.81,4026.68,4037.01,247779500,4037.01
2006-11-02,4072.96,4072.96,4047.44,4058.06,274915300,4058.06
2006-11-01,4087.53,4111.96,4068.61,4074.20,301546400,4074.20
2006-10-31,4103.22,4111.77,4071.98,4088.01,336043000,4088.01
2006-10-30,4094.13,4110.19,4082.48,4103.27,254086900,4103.27
2006-10-27,4122.22,4122.42,4089.43,4093.96,322113500,4093.96
2006-10-26,4119.46,4125.48,4097.91,4122.34,284835800,4122.34
2006-10-25,4097.63,4127.05,4097.14,4119.44,304264800,4119.44
2006-10-24,4083.37,4097.73,4068.27,4097.73,314135300,4097.73
2006-10-23,4068.08,4097.10,4052.79,4083.43,349753100,4083.43
2006-10-20,4057.28,4067.96,4041.82,4065.17,306632500,4065.17
2006-10-19,4029.88,4058.17,4022.57,4057.07,324549800,4057.07
2006-10-18,4028.33,4068.22,4013.22,4030.49,344654900,4030.49
2006-10-17,4049.60,4049.60,4006.62,4028.71,288785200,4028.71
2006-10-16,4025.12,4053.40,4020.23,4050.12,264918300,4050.12
2006-10-13,4018.60,4026.41,4008.29,4024.99,343537900,4024.99
2006-10-12,3986.17,4021.30,3986.17,4018.68,334974100,4018.68
2006-10-11,4000.01,4000.01,3965.41,3985.85,306803800,3985.85
2006-10-10,3975.75,4003.55,3975.63,4000.28,279537500,4000.28
2006-10-09,3971.74,3982.41,3953.58,3975.76,2115800,3975.76
2006-10-06,3997.49,3997.50,3958.89,3971.85,2844300,3971.85
2006-10-05,3978.14,3998.48,3967.96,3997.69,302845400,3997.69
2006-10-04,3928.14,3975.01,3918.98,3969.93,271609000,3969.93
2006-10-03,3908.38,3943.64,3898.12,3935.98,220541800,3935.98
2006-10-02,3911.20,3930.83,3905.12,3908.42,246933700,3908.42
2006-09-29,3929.61,3929.80,3913.08,3916.31,191344400,3916.31
2006-09-28,3931.94,3942.48,3913.15,3929.68,284803600,3929.68
2006-09-27,3911.86,3936.91,3904.25,3932.34,351137900,3932.34
2006-09-26,3865.19,3912.84,3864.66,3912.08,332768500,3912.08
2006-09-25,3838.84,3872.25,3821.08,3871.73,243770900,3871.73
2006-09-22,3848.64,3848.67,3825.56,3839.32,188459300,3839.32
2006-09-21,3881.95,3889.77,3842.08,3848.69,300687900,3848.69
2006-09-20,3872.07,3904.72,3872.06,3882.20,279450400,3882.20
2006-09-19,3878.87,3882.08,3848.56,3871.85,233798900,3871.85
2006-09-18,3873.78,3890.83,3868.32,3878.93,240674900,3878.93
2006-09-15,3875.30,3896.85,3872.31,3873.91,452935600,3873.91
2006-09-14,3891.38,3891.61,3868.73,3875.08,255601800,3875.08
2006-09-13,3856.66,3898.15,3855.02,3891.37,278950900,3891.37
2006-09-12,3810.98,3858.61,3810.50,3858.61,304034400,3858.61
2006-09-11,3805.23,3816.47,3779.88,3811.09,266183100,3811.09
2006-09-08,3804.74,3817.87,3800.23,3805.60,206977200,3805.60
2006-09-07,3817.90,3824.81,3796.55,3804.61,263419100,3804.61
2006-09-06,3853.62,3853.62,3816.66,3818.51,245193800,3818.51
2006-09-05,3861.96,3866.47,3848.71,3855.71,233358300,3855.71
2006-09-01,3843.92,3867.56,3841.46,3862.33,203311200,3862.33
2006-08-31,3830.50,3850.34,3828.65,3843.66,199348400,3843.66
2006-08-30,3840.61,3849.32,3823.51,3830.41,223784300,3830.41
2006-08-29,3840.48,3846.74,3812.35,3842.68,246712600,3842.68
2006-08-28,3810.13,3856.95,3807.72,3840.77,225641700,3840.77
2006-08-25,3809.53,3816.02,3797.00,3809.93,184286000,3809.93
2006-08-24,3817.10,3833.33,3796.67,3810.06,207437700,3810.06
2006-08-23,3840.32,3851.70,3804.07,3817.11,202721700,3817.11
2006-08-22,3834.13,3855.13,3830.72,3841.01,247204500,3841.01
2006-08-21,3863.26,3863.26,3831.73,3834.24,231633200,3834.24
2006-08-18,3849.67,3863.38,3841.08,3863.38,324527000,3863.38
2006-08-17,3855.29,3857.47,3838.31,3849.86,290219400,3849.86
2006-08-16,3810.06,3858.56,3810.06,3855.98,278753600,3855.98
2006-08-15,3749.63,3813.19,3749.63,3810.93,256595600,3810.93
2006-08-14,3738.37,3789.36,3738.37,3749.61,257478800,3749.61
2006-08-11,3765.80,3765.80,3729.67,3739.14,211936000,3739.14
2006-08-10,3744.06,3771.55,3733.37,3766.83,273186400,3766.83
2006-08-09,3793.04,3819.67,3741.84,3744.68,290880200,3744.68
2006-08-08,3803.06,3835.63,3795.07,3797.89,187236400,3797.89
2006-08-07,3831.14,3835.91,3797.64,3803.77,221847700,3803.77
2006-08-04,3850.34,3904.48,3812.91,3831.28,283058400,3831.28
2006-08-03,3816.37,3859.13,3800.51,3850.34,270895100,3850.34
2006-08-02,3797.37,3828.78,3796.82,3818.19,284035700,3818.19
2006-08-01,3821.81,3821.89,3779.81,3797.62,259757200,3797.62
2006-07-31,3839.64,3839.67,3821.00,3827.09,211814300,3827.09
2006-07-28,3786.10,3846.64,3785.43,3839.87,334526300,3839.87
2006-07-27,3808.70,3830.75,3778.88,3785.83,357648600,3785.83
2006-07-26,3839.06,3839.17,3786.90,3808.72,366474600,3808.72
2006-07-25,3849.32,3849.32,3792.31,3839.19,369972000,3839.19
2006-07-24,3781.91,3855.23,3781.89,3849.86,324436400,3849.86
2006-07-21,3801.31,3809.47,3755.78,3781.85,511262700,3781.85
2006-07-20,3867.03,3878.04,3798.25,3799.73,395069200,3799.73
